	Id	Genere	FranjaEdat	NumVoluntariats
8266	8266	2	10	2
8267	8267	0	8	3
8268	8268	2	9	2
8269	8269	1	9	1
8270	8270	0	9	5
8271	8271	0	8	4
8272	8272	2	10	2
8273	8273	1	10	4
8274	8274	0	10	2
8275	8275	2	10	3
8276	8276	1	8	1
8277	8277	0	7	2
8278	8278	1	8	2
8279	8279	2	7	3
8280	8280	2	8	3
8281	8281	0	10	5
8282	8282	0	10	3
8283	8283	1	8	5
8284	8284	0	10	5
8285	8285	0	10	3
8286	8286	2	10	2
8287	8287	1	10	5
8288	8288	2	8	3
8289	8289	0	7	5
8290	8290	0	7	4
8291	8291	1	8	1
8292	8292	2	8	5
8293	8293	1	7	4
8294	8294	2	10	5
8295	8295	0	10	1
8296	8296	1	9	1
8297	8297	0	10	2
8298	8298	1	8	2
8299	8299	2	8	4
8300	8300	2	9	5
8301	8301	1	8	5
8302	8302	1	10	4
8303	8303	2	8	3
8304	8304	1	10	5
8305	8305	0	8	3
8306	8306	2	8	1
8307	8307	0	8	2
8308	8308	2	8	3
8309	8309	0	9	5
8310	8310	1	7	3
8311	8311	2	8	3
8312	8312	2	8	4
8313	8313	0	8	5
8314	8314	0	9	3
8315	8315	0	7	5
8316	8316	0	10	5
8317	8317	1	10	3
8318	8318	2	9	1
8319	8319	2	9	4
8320	8320	2	8	3
8321	8321	2	7	5
8322	8322	1	9	1
8323	8323	0	7	2
8324	8324	1	9	4
8325	8325	1	9	3
8326	8326	0	7	1
8327	8327	2	10	2
8328	8328	2	8	2
8329	8329	1	8	1
8330	8330	0	7	4
8331	8331	0	10	1
8332	8332	0	10	4
8333	8333	1	7	3
8334	8334	1	9	3
8335	8335	1	9	3
8336	8336	1	8	5
8337	8337	1	7	3
8338	8338	2	9	5
8339	8339	0	8	1
8340	8340	2	8	5
8341	8341	1	9	2
8342	8342	1	8	3
8343	8343	0	10	4
8344	8344	0	8	3
8345	8345	1	10	1
8346	8346	1	7	1
8347	8347	2	10	4
8348	8348	1	10	3
8349	8349	0	9	5
8350	8350	0	9	5
8351	8351	1	7	1
8352	8352	0	9	5
8353	8353	1	8	2
8354	8354	2	10	4
8355	8355	2	10	2
8356	8356	2	9	2
8357	8357	1	10	5
8358	8358	0	10	1
8359	8359	0	7	4
8360	8360	2	10	1
8361	8361	2	7	3
8362	8362	2	10	1
8363	8363	0	9	4
8364	8364	1	9	1
8365	8365	1	8	4
8366	8366	1	9	4
8367	8367	2	9	2
8368	8368	2	8	1
8369	8369	0	9	3
8370	8370	2	10	4
8371	8371	2	7	1
8372	8372	0	10	2
8373	8373	1	8	4
8374	8374	0	8	3
8375	8375	2	9	2
8376	8376	0	9	5
8377	8377	2	7	4
8378	8378	1	8	4
8379	8379	1	8	1
8380	8380	2	9	1
8381	8381	2	8	1
8382	8382	0	10	3
8383	8383	2	9	2
8384	8384	1	10	5
8385	8385	2	9	4
8386	8386	1	10	3
8387	8387	1	10	1
8388	8388	1	9	1
8389	8389	2	9	3
8390	8390	1	10	4
8391	8391	2	8	1
8392	8392	2	9	5
8393	8393	0	7	5
8394	8394	2	10	3
8395	8395	1	9	5
8396	8396	0	9	4
8397	8397	1	9	4
8398	8398	0	9	1
8399	8399	1	10	3
8400	8400	0	8	1
8401	8401	2	8	3
8402	8402	0	8	5
8403	8403	0	9	1
8404	8404	2	10	5
8405	8405	2	8	4
8406	8406	0	8	5
8407	8407	1	8	3
8408	8408	1	7	3
8409	8409	2	7	3
8410	8410	1	8	2
8411	8411	1	10	1
8412	8412	2	7	4
8413	8413	0	9	1
8414	8414	1	10	3
8415	8415	1	7	1
8416	8416	0	10	2
8417	8417	1	8	4
8418	8418	0	9	1
8419	8419	2	10	5
8420	8420	1	10	2
8421	8421	1	7	5
8422	8422	1	7	4
8423	8423	0	8	4
8424	8424	0	9	5
8425	8425	2	8	3
8426	8426	1	10	2
8427	8427	2	8	5
8428	8428	2	9	4
8429	8429	1	10	3
8430	8430	2	7	4
8431	8431	1	7	4
8432	8432	2	7	2
8433	8433	1	10	4
8434	8434	2	8	2
8435	8435	2	9	2
8436	8436	0	7	1
8437	8437	2	9	5
8438	8438	2	7	3
8439	8439	2	7	3
8440	8440	1	10	2
8441	8441	2	7	2
8442	8442	0	10	4
8443	8443	1	8	2
8444	8444	0	8	3
8445	8445	1	9	3
8446	8446	0	9	4
8447	8447	1	7	1
8448	8448	0	7	3
8449	8449	2	9	3
8450	8450	1	7	5
8451	8451	0	8	2
8452	8452	0	9	4
8453	8453	0	7	2
8454	8454	0	8	1
8455	8455	2	7	1
8456	8456	1	9	1
8457	8457	2	10	3
8458	8458	0	10	4
8459	8459	1	9	3
8460	8460	2	7	2
8461	8461	2	9	4
8462	8462	2	8	3
8463	8463	1	10	2
8464	8464	1	7	3
8465	8465	1	7	5
8466	8466	0	8	3
8467	8467	2	8	5
8468	8468	0	9	5
8469	8469	0	9	3
8470	8470	0	7	5
8471	8471	0	8	5
8472	8472	0	10	3
8473	8473	0	7	5
8474	8474	1	9	3
8475	8475	1	8	2
8476	8476	0	9	3
8477	8477	1	7	5
8478	8478	1	8	3
8479	8479	1	7	5
8480	8480	1	8	3
8481	8481	1	7	2
8482	8482	2	7	5
8483	8483	2	7	1
8484	8484	2	7	4
8485	8485	1	8	1
8486	8486	0	7	5
8487	8487	2	8	1
8488	8488	0	10	4
8489	8489	1	8	1
8490	8490	1	9	5
8491	8491	0	9	2
8492	8492	0	10	2
8493	8493	1	8	5
8494	8494	1	7	3
8495	8495	1	7	1
8496	8496	0	7	2
8497	8497	0	7	1
8498	8498	2	7	3
8499	8499	0	9	3
8500	8500	0	7	2
8501	8501	2	9	1
8502	8502	2	8	2
8503	8503	1	10	1
8504	8504	2	7	5
8505	8505	1	8	2
8506	8506	2	7	4
8507	8507	1	8	1
8508	8508	1	9	4
8509	8509	0	7	2
8510	8510	0	7	1
8511	8511	1	10	4
8512	8512	1	10	1
8513	8513	0	10	1
8514	8514	2	9	2
8515	8515	1	8	3
8516	8516	1	8	4
8517	8517	1	10	2
8518	8518	2	10	4
8519	8519	1	10	1
8520	8520	1	9	4
8521	8521	1	9	5
8522	8522	0	8	4
8523	8523	0	8	1
8524	8524	0	10	3
8525	8525	0	10	2
8526	8526	0	7	3
8527	8527	2	7	1
8528	8528	0	7	4
8529	8529	1	9	2
8530	8530	1	7	4
8531	8531	2	10	2
8532	8532	1	10	4
8533	8533	2	9	3
8534	8534	1	9	3
8535	8535	2	9	3
8536	8536	0	7	4
8537	8537	1	10	3
8538	8538	2	9	5
8539	8539	2	9	3
8540	8540	1	7	1
8541	8541	1	10	1
8542	8542	2	7	4
8543	8543	0	8	1
8544	8544	0	10	2
8545	8545	0	8	2
8546	8546	1	8	2
8547	8547	0	10	5
8548	8548	0	8	5
8549	8549	2	10	1
8550	8550	1	9	2
8551	8551	2	10	3
8552	8552	0	10	2
8553	8553	1	10	1
8554	8554	1	8	3
8555	8555	1	7	3
8556	8556	1	9	5
8557	8557	0	7	3
8558	8558	0	9	2
8559	8559	0	9	3
8560	8560	2	8	3
8561	8561	0	8	3
8562	8562	0	10	1
8563	8563	1	7	1
8564	8564	1	10	5
8565	8565	1	7	5
8566	8566	2	7	1
8567	8567	0	7	1
8568	8568	0	10	4
8569	8569	2	9	3
8570	8570	2	10	1
8571	8571	1	9	1
8572	8572	1	7	4
8573	8573	2	7	5
8574	8574	0	9	2
8575	8575	2	7	4
8576	8576	2	7	2
8577	8577	2	9	3
8578	8578	1	9	2
8579	8579	0	9	3
8580	8580	0	7	3
8581	8581	2	9	2
8582	8582	1	8	5
8583	8583	1	10	5
8584	8584	0	9	2
8585	8585	0	9	4
8586	8586	2	8	4
8587	8587	1	8	5
8588	8588	1	10	2
8589	8589	2	9	3
8590	8590	1	7	4
8591	8591	1	8	1
8592	8592	1	7	3
8593	8593	1	9	3
8594	8594	0	9	4
8595	8595	2	10	2
8596	8596	2	10	1
8597	8597	0	9	1
8598	8598	2	10	1
8599	8599	0	7	5
8600	8600	1	9	4
8601	8601	0	9	5
8602	8602	2	9	2
8603	8603	2	7	1
8604	8604	1	10	5
8605	8605	0	9	2
8606	8606	1	9	3
8607	8607	2	10	3
8608	8608	2	9	4
8609	8609	0	7	5
8610	8610	0	7	4
8611	8611	2	10	5
8612	8612	1	8	3
8613	8613	1	8	2
8614	8614	1	10	4
8615	8615	0	8	2
8616	8616	0	8	1
8617	8617	1	9	2
8618	8618	2	9	5
8619	8619	2	7	4
8620	8620	0	9	3
8621	8621	1	10	2
8622	8622	2	9	4
8623	8623	1	7	3
8624	8624	1	8	5
8625	8625	2	9	1
8626	8626	1	10	3
8627	8627	0	10	5
8628	8628	1	8	4
8629	8629	2	9	4
8630	8630	2	8	3
8631	8631	1	8	3
8632	8632	1	9	5
8633	8633	0	7	4
8634	8634	1	7	2
8635	8635	2	9	1
8636	8636	2	7	1
8637	8637	0	8	3
8638	8638	0	8	2
8639	8639	1	7	5
8640	8640	0	9	3
8641	8641	1	7	1
8642	8642	1	9	5
8643	8643	2	8	2
8644	8644	0	8	4
8645	8645	0	8	2
8646	8646	0	7	5
8647	8647	1	10	4
8648	8648	2	10	2
8649	8649	0	7	3
8650	8650	0	10	5
8651	8651	0	9	5
8652	8652	2	10	3
8653	8653	1	10	1
8654	8654	0	9	3
8655	8655	2	10	3
8656	8656	1	10	2
8657	8657	2	8	3
8658	8658	2	8	5
8659	8659	2	8	4
8660	8660	2	7	1
8661	8661	2	10	1
8662	8662	0	7	5
8663	8663	2	9	4
8664	8664	0	7	4
8665	8665	0	10	5
8666	8666	2	7	5
8667	8667	2	8	2
8668	8668	2	10	4
8669	8669	0	10	1
8670	8670	1	9	3
8671	8671	0	8	4
8672	8672	0	9	2
8673	8673	2	7	5
8674	8674	2	8	1
8675	8675	2	10	2
8676	8676	0	8	1
8677	8677	1	7	5
8678	8678	0	8	2
8679	8679	2	10	2
8680	8680	1	8	3
8681	8681	2	8	4
8682	8682	0	8	4
8683	8683	0	10	5
8684	8684	0	10	2
8685	8685	1	9	4
8686	8686	1	9	4
8687	8687	1	8	2
8688	8688	2	8	5
8689	8689	0	7	1
8690	8690	1	9	3
8691	8691	1	9	3
8692	8692	2	8	1
8693	8693	1	8	1
8694	8694	1	9	5
8695	8695	2	7	3
8696	8696	1	7	3
8697	8697	0	7	5
8698	8698	2	7	4
8699	8699	0	7	3
8700	8700	1	10	2
8701	8701	0	10	1
8702	8702	1	9	3
8703	8703	0	10	1
8704	8704	0	9	4
8705	8705	0	10	4
8706	8706	0	8	2
8707	8707	0	9	2
8708	8708	1	8	2
8709	8709	1	7	3
8710	8710	0	7	4
8711	8711	2	8	3
8712	8712	1	9	3
8713	8713	0	8	3
8714	8714	0	9	5
8715	8715	2	10	3
8716	8716	0	9	2
8717	8717	1	9	2
8718	8718	0	8	2
8719	8719	0	9	5
8720	8720	2	10	3
8721	8721	2	10	5
8722	8722	1	10	3
8723	8723	1	8	2
8724	8724	0	7	1
8725	8725	2	8	3
8726	8726	2	7	5
8727	8727	0	10	3
8728	8728	0	7	4
8729	8729	2	10	3
8730	8730	1	10	2
8731	8731	1	7	1
8732	8732	0	10	2
8733	8733	1	10	3
8734	8734	2	8	3
8735	8735	2	9	3
8736	8736	2	8	1
8737	8737	0	9	1
8738	8738	2	7	2
8739	8739	0	7	3
8740	8740	2	7	3
8741	8741	1	7	3
8742	8742	1	8	5
8743	8743	2	7	2
8744	8744	1	8	5
8745	8745	1	9	5
8746	8746	2	9	5
8747	8747	1	8	5
8748	8748	1	9	2
8749	8749	1	9	1
8750	8750	1	8	5
8751	8751	0	10	2
8752	8752	0	10	5
8753	8753	1	8	1
8754	8754	1	7	4
8755	8755	0	7	2
8756	8756	0	10	1
8757	8757	1	9	3
8758	8758	0	8	5
8759	8759	1	7	1
8760	8760	1	9	4
8761	8761	0	7	5
8762	8762	1	9	1
8763	8763	2	8	2
8764	8764	0	8	1
8765	8765	0	8	1
8766	8766	0	7	1
8767	8767	0	10	1
8768	8768	1	10	5
8769	8769	1	8	2
8770	8770	1	10	5
8771	8771	0	9	3
8772	8772	0	10	2
8773	8773	0	8	4
8774	8774	2	8	4
8775	8775	0	7	4
8776	8776	2	7	4
8777	8777	1	9	5
8778	8778	1	10	4
8779	8779	2	9	1
8780	8780	1	7	4
8781	8781	2	10	5
8782	8782	1	9	5
8783	8783	0	8	4
8784	8784	2	8	4
8785	8785	2	7	1
8786	8786	2	8	4
8787	8787	1	9	1
8788	8788	1	9	3
8789	8789	2	7	3
8790	8790	2	10	4
8791	8791	2	7	2
8792	8792	2	9	4
8793	8793	1	10	2
8794	8794	1	10	2
8795	8795	0	10	2
8796	8796	1	8	3
8797	8797	2	10	3
8798	8798	1	10	1
8799	8799	2	7	3
8800	8800	1	10	4
8801	8801	2	9	2
8802	8802	1	7	2
8803	8803	0	7	2
8804	8804	1	8	2
8805	8805	1	10	2
8806	8806	1	10	3
8807	8807	1	7	5
8808	8808	0	9	5
8809	8809	1	7	4
8810	8810	1	8	2
8811	8811	1	9	1
8812	8812	2	9	4
8813	8813	0	8	5
8814	8814	1	9	5
8815	8815	2	9	3
8816	8816	0	9	3
8817	8817	1	9	5
8818	8818	1	10	1
8819	8819	1	9	4
8820	8820	2	10	1
8821	8821	1	9	5
8822	8822	2	10	2
8823	8823	1	9	2
8824	8824	2	8	4
8825	8825	2	8	2
8826	8826	2	8	2
8827	8827	1	8	5
8828	8828	0	10	4
8829	8829	2	7	4
8830	8830	1	8	3
8831	8831	2	8	4
8832	8832	2	7	1
8833	8833	2	8	1
8834	8834	1	10	1
8835	8835	2	8	5
8836	8836	1	8	2
8837	8837	1	10	4
8838	8838	2	10	3
8839	8839	0	10	4
8840	8840	2	8	1
8841	8841	1	10	1
8842	8842	1	8	1
8843	8843	2	9	3
8844	8844	1	9	1
8845	8845	0	7	2
8846	8846	1	9	4
8847	8847	2	9	4
8848	8848	0	9	1
8849	8849	0	8	4
8850	8850	1	7	4
8851	8851	1	7	1
8852	8852	2	10	3
8853	8853	2	10	1
8854	8854	2	9	5
8855	8855	0	9	1
8856	8856	1	10	1
8857	8857	2	10	3
8858	8858	0	9	3
8859	8859	0	7	3
8860	8860	0	8	3
8861	8861	1	8	4
8862	8862	2	10	5
8863	8863	0	9	2
8864	8864	2	10	1
8865	8865	1	10	4
8866	8866	0	9	1
8867	8867	2	8	5
8868	8868	1	8	2
8869	8869	1	10	1
8870	8870	0	10	4
8871	8871	2	8	5
8872	8872	1	8	2
8873	8873	2	9	4
8874	8874	0	10	4
8875	8875	1	10	4
8876	8876	1	9	4
8877	8877	2	10	5
8878	8878	1	9	5
8879	8879	0	9	2
8880	8880	0	9	3
8881	8881	2	10	2
8882	8882	0	8	5
8883	8883	2	7	2
8884	8884	0	9	2
8885	8885	0	8	4
8886	8886	1	8	5
8887	8887	2	10	1
8888	8888	2	10	1
8889	8889	1	10	3
8890	8890	0	9	1
8891	8891	2	10	2
8892	8892	2	8	4
8893	8893	0	9	1
8894	8894	1	8	3
8895	8895	0	10	1
8896	8896	1	10	3
8897	8897	1	8	4
8898	8898	2	8	5
8899	8899	0	7	1
8900	8900	2	7	5
8901	8901	0	10	3
8902	8902	0	7	1
8903	8903	1	10	5
8904	8904	0	10	2
8905	8905	0	9	4
8906	8906	1	9	3
8907	8907	1	10	1
8908	8908	0	8	5
8909	8909	0	9	2
8910	8910	2	9	2
8911	8911	2	10	2
8912	8912	2	8	5
8913	8913	2	9	4
8914	8914	1	7	4
8915	8915	1	7	4
8916	8916	2	10	2
8917	8917	0	8	4
8918	8918	2	10	1
8919	8919	1	10	5
8920	8920	1	9	1
8921	8921	2	9	3
8922	8922	2	9	1
8923	8923	2	9	3
8924	8924	2	9	2
8925	8925	1	9	1
8926	8926	0	7	1
8927	8927	0	9	1
8928	8928	1	8	3
8929	8929	2	10	3
8930	8930	1	7	5
8931	8931	0	9	2
8932	8932	0	8	4
8933	8933	1	7	5
8934	8934	0	7	3
8935	8935	2	7	5
8936	8936	2	7	5
8937	8937	0	7	2
8938	8938	1	10	1
8939	8939	1	8	3
8940	8940	0	9	5
8941	8941	1	8	5
8942	8942	1	10	4
8943	8943	1	9	5
8944	8944	1	8	1
8945	8945	0	7	5
8946	8946	0	9	5
8947	8947	2	10	5
8948	8948	0	10	1
8949	8949	2	7	5
8950	8950	1	8	2
8951	8951	0	7	3
8952	8952	1	9	4
8953	8953	0	8	3
8954	8954	1	8	5
8955	8955	2	8	1
8956	8956	0	9	2
8957	8957	0	9	2
8958	8958	0	9	1
8959	8959	2	9	4
8960	8960	1	7	5
8961	8961	2	10	3
8962	8962	1	8	2
8963	8963	1	7	3
8964	8964	1	8	5
8965	8965	0	7	4
8966	8966	1	8	3
8967	8967	0	9	2
8968	8968	1	9	1
8969	8969	1	9	4
8970	8970	1	9	3
8971	8971	1	10	1
8972	8972	2	7	1
8973	8973	0	9	4
8974	8974	1	8	5
8975	8975	1	9	4
8976	8976	0	7	3
8977	8977	2	9	3
8978	8978	1	8	4
8979	8979	0	8	4
8980	8980	1	8	1
8981	8981	2	9	1
8982	8982	0	9	2
8983	8983	2	8	1
8984	8984	0	7	1
8985	8985	0	9	3
8986	8986	1	7	2
8987	8987	0	10	4
8988	8988	2	10	1
8989	8989	0	9	1
8990	8990	2	10	3
8991	8991	0	10	1
8992	8992	2	7	1
8993	8993	1	10	2
8994	8994	2	9	1
8995	8995	2	7	5
8996	8996	1	7	4
8997	8997	1	10	4
8998	8998	1	7	1
8999	8999	2	7	4
9000	9000	2	7	4
9001	9001	1	9	2
9002	9002	1	9	1
9003	9003	0	8	5
9004	9004	2	8	4
9005	9005	0	10	1
9006	9006	0	10	3
9007	9007	1	8	4
9008	9008	1	8	4
9009	9009	1	10	3
9010	9010	0	8	2
9011	9011	1	8	2
9012	9012	0	10	3
9013	9013	2	8	1
9014	9014	2	7	4
9015	9015	0	8	5
9016	9016	2	7	1
9017	9017	1	8	2
9018	9018	1	8	3
9019	9019	2	9	3
9020	9020	0	8	2
9021	9021	2	9	1
9022	9022	0	9	1
9023	9023	0	9	1
9024	9024	2	10	2
9025	9025	0	7	3
9026	9026	0	9	1
9027	9027	2	10	3
9028	9028	1	10	1
9029	9029	0	7	5
9030	9030	1	7	3
9031	9031	1	10	1
9032	9032	2	8	1
9033	9033	2	7	1
9034	9034	0	9	5
9035	9035	2	8	5
9036	9036	1	10	2
9037	9037	2	9	3
9038	9038	0	9	5
9039	9039	0	7	2
9040	9040	2	8	2
9041	9041	1	7	5
9042	9042	2	10	4
9043	9043	2	7	5
9044	9044	0	10	5
9045	9045	0	7	5
9046	9046	1	10	2
9047	9047	0	8	4
9048	9048	0	9	5
9049	9049	0	8	5
9050	9050	1	10	2
9051	9051	1	10	3
9052	9052	0	9	3
9053	9053	2	10	1
9054	9054	2	10	5
9055	9055	2	10	2
9056	9056	1	7	5
9057	9057	2	8	3
9058	9058	2	8	1
9059	9059	2	10	2
9060	9060	0	7	5
9061	9061	1	10	2
9062	9062	0	8	3
9063	9063	1	9	1
9064	9064	0	9	2
9065	9065	0	8	2
9066	9066	0	10	3
9067	9067	0	7	3
9068	9068	2	8	5
9069	9069	0	7	4
9070	9070	1	9	5
9071	9071	2	10	2
9072	9072	2	7	1
9073	9073	2	8	5
9074	9074	2	9	5
9075	9075	0	10	2
9076	9076	0	8	3
9077	9077	2	9	3
9078	9078	1	7	1
9079	9079	0	9	4
9080	9080	2	8	3
9081	9081	1	9	5
9082	9082	1	9	4
9083	9083	1	8	2
9084	9084	1	7	1
9085	9085	1	7	2
9086	9086	1	10	4
9087	9087	1	7	3
9088	9088	2	8	2
9089	9089	2	9	2
9090	9090	0	10	1
9091	9091	0	7	5
9092	9092	2	7	1
9093	9093	0	7	2
9094	9094	2	7	4
9095	9095	0	8	2
9096	9096	0	10	1
9097	9097	2	8	2
9098	9098	2	8	4
9099	9099	0	8	3
9100	9100	0	9	1
9101	9101	1	9	5
9102	9102	1	7	2
9103	9103	1	9	2
9104	9104	1	9	5
9105	9105	2	8	2
9106	9106	2	7	1
9107	9107	2	10	1
9108	9108	1	8	4
9109	9109	0	9	5
9110	9110	1	8	5
9111	9111	1	9	3
9112	9112	0	7	2
9113	9113	2	9	1
9114	9114	1	10	5
9115	9115	2	9	2
9116	9116	0	10	5
9117	9117	1	9	4
9118	9118	2	9	4
9119	9119	2	7	2
9120	9120	2	10	5
9121	9121	1	8	2
9122	9122	1	7	3
9123	9123	0	7	2
9124	9124	2	9	1
9125	9125	2	8	4
9126	9126	0	7	1
9127	9127	0	8	5
9128	9128	1	9	5
9129	9129	1	8	3
9130	9130	2	7	3
9131	9131	2	9	1
9132	9132	1	7	3
9133	9133	1	9	5
9134	9134	1	7	4
9135	9135	2	7	5
9136	9136	1	7	2
9137	9137	2	9	4
9138	9138	1	8	4
9139	9139	0	7	2
9140	9140	1	8	5
9141	9141	1	9	4
9142	9142	1	10	1
9143	9143	1	10	3
9144	9144	0	7	3
9145	9145	1	7	1
9146	9146	1	10	5
9147	9147	1	7	2
9148	9148	1	7	4
9149	9149	1	8	5
9150	9150	0	10	4
9151	9151	0	8	2
9152	9152	0	10	2
9153	9153	1	8	4
9154	9154	2	9	3
9155	9155	2	7	1
9156	9156	1	7	1
9157	9157	1	10	1
9158	9158	1	10	1
9159	9159	1	10	2
9160	9160	0	10	5
9161	9161	1	7	4
9162	9162	2	8	5
9163	9163	0	7	2
9164	9164	1	9	5
9165	9165	2	8	2
9166	9166	0	7	3
9167	9167	0	9	1
9168	9168	0	8	4
9169	9169	0	7	2
9170	9170	0	7	2
9171	9171	0	7	4
9172	9172	2	7	4
9173	9173	2	8	4
9174	9174	2	8	2
9175	9175	1	9	4
9176	9176	0	7	2
9177	9177	0	8	4
9178	9178	2	7	4
9179	9179	2	9	3
9180	9180	1	9	5
9181	9181	0	8	5
9182	9182	2	9	1
9183	9183	0	7	5
9184	9184	2	8	4
9185	9185	0	8	5
9186	9186	2	7	2
9187	9187	2	9	1
9188	9188	0	10	3
9189	9189	0	9	5
9190	9190	1	9	1
9191	9191	1	8	5
9192	9192	1	8	4
9193	9193	1	10	5
9194	9194	1	8	5
9195	9195	1	9	4
9196	9196	1	7	3
9197	9197	2	7	4
9198	9198	2	7	2
9199	9199	2	9	1
9200	9200	1	7	5
9201	9201	1	10	2
9202	9202	2	10	1
9203	9203	2	8	2
9204	9204	1	8	4
9205	9205	0	10	2
9206	9206	0	7	4
9207	9207	2	10	2
9208	9208	0	9	5
9209	9209	1	10	1
9210	9210	0	10	2
9211	9211	1	9	2
9212	9212	1	7	5
9213	9213	2	7	1
9214	9214	1	7	4
9215	9215	2	7	5
9216	9216	1	8	1
9217	9217	0	9	2
9218	9218	1	10	4
9219	9219	1	10	3
9220	9220	2	9	3
9221	9221	1	10	3
9222	9222	0	7	5
9223	9223	1	7	1
9224	9224	2	7	2
9225	9225	2	10	4
9226	9226	0	8	1
9227	9227	1	7	5
9228	9228	1	9	1
9229	9229	1	10	2
9230	9230	0	9	2
9231	9231	0	10	5
9232	9232	0	7	4
9233	9233	0	8	5
9234	9234	1	7	3
9235	9235	2	7	2
9236	9236	2	7	4
9237	9237	1	10	5
9238	9238	2	9	5
9239	9239	1	7	1
9240	9240	0	9	2
9241	9241	1	9	4
9242	9242	1	8	2
9243	9243	0	9	5
9244	9244	0	9	2
9245	9245	2	10	5
9246	9246	0	8	2
9247	9247	0	8	2
9248	9248	0	10	1
9249	9249	0	9	2
9250	9250	1	7	5
9251	9251	2	9	4
9252	9252	2	8	2
9253	9253	1	8	1
9254	9254	1	7	3
9255	9255	1	8	2
9256	9256	1	8	5
9257	9257	1	10	3
9258	9258	2	8	5
9259	9259	0	9	1
9260	9260	0	10	4
9261	9261	2	10	3
9262	9262	1	10	2
9263	9263	0	8	1
9264	9264	1	9	5
9265	9265	0	9	1
9266	9266	1	7	3
9267	9267	0	8	4
9268	9268	2	8	3
9269	9269	2	9	1
9270	9270	2	10	3
9271	9271	1	10	1
9272	9272	2	8	5
9273	9273	1	7	5
9274	9274	2	7	4
9275	9275	2	7	1
9276	9276	0	7	3
9277	9277	2	9	1
9278	9278	1	9	5
9279	9279	1	9	3
9280	9280	0	7	4
9281	9281	0	9	2
9282	9282	0	8	2
9283	9283	0	8	4
9284	9284	1	10	3
9285	9285	2	9	2
9286	9286	2	10	2
9287	9287	0	8	3
9288	9288	0	7	5
9289	9289	0	8	1
9290	9290	0	7	1
9291	9291	0	8	2
9292	9292	2	9	3
9293	9293	0	10	3
9294	9294	0	10	1
9295	9295	1	7	1
9296	9296	2	10	2
9297	9297	1	9	2
9298	9298	2	8	2
9299	9299	1	7	3
9300	9300	2	7	1
9301	9301	2	9	4
9302	9302	1	10	1
9303	9303	2	8	3
9304	9304	0	10	4
9305	9305	0	9	3
9306	9306	2	8	1
9307	9307	2	7	2
9308	9308	0	7	2
9309	9309	1	8	3
9310	9310	1	9	2
9311	9311	0	10	2
9312	9312	1	10	4
9313	9313	2	9	4
9314	9314	2	7	3
9315	9315	1	7	5
9316	9316	0	10	4
9317	9317	1	9	5
9318	9318	0	10	2
9319	9319	2	10	5
9320	9320	2	8	2
9321	9321	1	9	4
9322	9322	0	8	4
9323	9323	1	7	2
9324	9324	2	9	4
9325	9325	2	10	1
9326	9326	1	9	1
9327	9327	0	10	5
9328	9328	0	7	2
9329	9329	0	7	5
9330	9330	1	8	3
9331	9331	2	10	1
9332	9332	2	8	5
9333	9333	0	9	4
9334	9334	2	9	2
9335	9335	1	7	3
9336	9336	1	9	4
9337	9337	1	7	4
9338	9338	2	9	2
9339	9339	0	8	1
9340	9340	0	9	3
9341	9341	2	8	4
9342	9342	1	8	1
9343	9343	1	10	1
9344	9344	2	7	1
9345	9345	0	7	2
9346	9346	0	10	1
9347	9347	1	8	3
9348	9348	1	10	5
9349	9349	2	7	5
9350	9350	0	9	1
9351	9351	2	8	1
9352	9352	1	7	5
9353	9353	1	8	2
9354	9354	1	9	4
9355	9355	2	8	4
9356	9356	1	9	3
9357	9357	0	10	5
9358	9358	1	10	1
9359	9359	1	9	1
9360	9360	2	8	3
9361	9361	0	8	4
9362	9362	2	8	3
9363	9363	1	9	2
9364	9364	1	8	5
9365	9365	2	10	2
9366	9366	0	9	1
9367	9367	2	7	2
9368	9368	2	7	2
9369	9369	2	7	1
9370	9370	1	9	4
9371	9371	1	7	4
9372	9372	1	10	5
9373	9373	1	10	3
9374	9374	1	10	3
9375	9375	0	7	5
9376	9376	2	7	1
9377	9377	2	8	4
9378	9378	0	8	5
9379	9379	0	9	2
9380	9380	1	10	2
9381	9381	0	10	5
9382	9382	0	10	2
9383	9383	1	8	4
9384	9384	1	10	3
9385	9385	2	9	4
9386	9386	1	9	5
9387	9387	0	10	1
9388	9388	0	10	3
9389	9389	0	9	3
9390	9390	2	8	1
9391	9391	2	7	1
9392	9392	1	10	3
9393	9393	2	7	3
9394	9394	1	7	4
9395	9395	1	7	1
9396	9396	1	7	1
9397	9397	0	9	3
9398	9398	0	7	2
9399	9399	2	8	5
9400	9400	0	10	2
9401	9401	2	7	3
9402	9402	0	9	4
9403	9403	2	7	3
9404	9404	0	8	1
9405	9405	1	8	3
9406	9406	0	10	1
9407	9407	0	10	4
9408	9408	2	7	3
9409	9409	2	7	1
9410	9410	1	9	3
9411	9411	1	9	5
9412	9412	2	8	2
9413	9413	1	9	4
9414	9414	2	8	1
9415	9415	0	10	1
9416	9416	0	9	5
9417	9417	1	7	4
9418	9418	1	9	3
9419	9419	0	7	1
9420	9420	1	9	5
9421	9421	1	10	2
9422	9422	1	9	5
9423	9423	1	8	2
9424	9424	1	9	1
9425	9425	0	7	2
9426	9426	1	9	3
9427	9427	1	7	2
9428	9428	2	10	1
9429	9429	0	7	1
