,Id,Genere,FranjaEdat,NumVoluntariats,Social,Cultural,Ambiental,Educatiu
2228,2228,0,7,5,0,1,1,1
1790,1790,0,7,4,1,0,1,1
5428,5428,1,6,6,0,0,1,0
7594,7594,0,8,0,1,1,1,0
8238,8238,1,7,2,0,1,1,0
2148,2148,0,7,4,0,0,0,1
257,257,1,9,3,1,1,1,1
1337,1337,0,7,5,0,1,0,1
2073,2073,0,7,5,1,0,1,0
4805,4805,1,6,2,1,1,0,1
3322,3322,1,7,4,0,0,0,0
4418,4418,0,7,7,0,1,1,1
663,663,1,9,13,1,1,1,0
2306,2306,1,6,3,1,0,0,0
6498,6498,0,6,2,0,0,0,0
6721,6721,1,9,0,0,1,0,1
3850,3850,1,8,2,1,0,0,0
5147,5147,0,7,5,0,0,0,0
4206,4206,0,6,1,0,0,0,0
5109,5109,0,9,6,1,1,0,0
4279,4279,0,6,2,0,0,0,0
489,489,0,6,2,1,0,1,0
8063,8063,0,8,1,1,1,1,0
108,108,0,7,2,1,1,1,1
2209,2209,0,7,3,1,0,0,0
3171,3171,0,7,4,1,1,1,0
6629,6629,1,9,0,1,0,1,0
5488,5488,0,9,5,0,0,0,0
2415,2415,0,7,3,1,1,1,1
3708,3708,0,6,2,1,0,1,1
6026,6026,1,9,3,1,0,1,0
5655,5655,1,9,6,1,1,0,0
1460,1460,0,8,8,1,1,1,0
950,950,1,9,0,1,0,0,1
5117,5117,0,9,3,1,1,1,0
4935,4935,1,8,6,0,1,0,1
3454,3454,0,6,4,0,0,0,1
210,210,0,9,4,1,0,1,1
7902,7902,0,8,1,1,1,1,0
8253,8253,0,7,1,0,1,0,0
850,850,1,6,0,0,1,0,0
5439,5439,1,9,2,0,0,1,0
4253,4253,1,8,5,1,1,1,0
6970,6970,1,9,2,1,0,1,1
2678,2678,1,6,4,0,0,1,0
6481,6481,0,9,3,1,1,1,0
1715,1715,0,8,3,1,1,1,1
5341,5341,0,8,2,0,1,0,0
952,952,0,8,4,0,0,0,1
3120,3120,1,6,2,0,1,0,1
448,448,1,7,2,0,0,1,1
1568,1568,0,8,1,0,1,1,1
3400,3400,1,7,2,0,1,1,1
2428,2428,1,6,5,0,1,1,0
2885,2885,1,6,2,0,0,1,0
7092,7092,1,9,2,0,1,1,0
3319,3319,0,7,2,0,0,0,0
1336,1336,0,8,9,1,0,1,1
6960,6960,0,8,2,0,0,1,0
4729,4729,1,6,4,1,0,0,1
2569,2569,1,6,5,0,0,1,1
289,289,1,6,4,1,1,1,1
3267,3267,0,6,5,1,0,0,1
3457,3457,0,7,5,0,1,0,0
6214,6214,0,6,3,0,1,0,0
3295,3295,0,6,2,0,0,0,1
3707,3707,0,6,6,0,0,1,1
6370,6370,1,6,4,1,0,0,0
1422,1422,0,6,9,1,1,1,1
521,521,0,7,5,0,1,0,0
1175,1175,0,6,10,0,0,1,0
5884,5884,0,9,4,0,1,0,0
580,580,0,8,0,0,0,1,1
5448,5448,1,7,6,1,1,0,0
3645,3645,0,8,2,0,0,1,1
7500,7500,1,8,1,0,1,1,1
3840,3840,1,8,4,1,0,1,0
6777,6777,0,9,3,0,0,0,0
5608,5608,1,6,4,0,0,1,0
2224,2224,0,6,2,1,0,1,1
7776,7776,1,8,1,1,1,1,0
8275,8275,0,8,2,1,1,0,0
2665,2665,1,6,5,1,0,0,1
3803,3803,0,6,1,0,0,0,0
3852,3852,1,8,5,1,1,1,0
4855,4855,1,8,4,0,1,1,0
6406,6406,0,7,4,0,1,0,0
3456,3456,1,7,5,0,0,0,0
1044,1044,1,7,1,0,0,0,0
7359,7359,1,9,1,0,1,1,1
2475,2475,1,7,5,0,0,0,0
7477,7477,1,9,0,0,1,1,1
5618,5618,0,8,6,1,0,0,0
3125,3125,0,6,4,1,0,1,1
2577,2577,0,6,4,0,1,1,0
6415,6415,0,9,2,0,0,0,0
2906,2906,0,7,2,0,1,1,0
8176,8176,1,8,2,0,1,0,0
4944,4944,1,8,6,1,1,1,0
7675,7675,0,6,2,0,1,1,0
5431,5431,0,6,6,1,0,1,0
1065,1065,0,8,4,1,0,1,0
2221,2221,1,6,4,1,0,0,1
2110,2110,0,7,3,1,0,1,1
2167,2167,0,7,5,1,1,0,0
4198,4198,1,7,7,0,1,1,1
2058,2058,1,7,4,0,1,0,0
7576,7576,1,7,0,0,1,0,0
2001,2001,0,8,2,0,1,1,1
8059,8059,0,8,1,1,1,0,0
7315,7315,0,9,2,0,1,1,1
4886,4886,0,7,3,0,0,0,1
4773,4773,1,6,7,0,1,0,0
7626,7626,1,6,1,1,1,0,0
4399,4399,1,7,5,0,1,1,1
4865,4865,0,6,2,0,0,1,1
8259,8259,0,8,2,1,1,0,0
5129,5129,1,8,3,0,0,0,0
5761,5761,1,9,6,1,0,1,0
6880,6880,0,8,2,1,1,0,1
3551,3551,0,7,1,0,1,0,0
4784,4784,0,8,4,1,0,1,0
5595,5595,0,7,2,1,1,0,0
7667,7667,1,6,0,1,1,1,0
1815,1815,1,8,5,1,1,0,1
1930,1930,0,8,3,0,0,1,0
6707,6707,0,9,2,1,0,1,1
936,936,1,7,4,0,0,0,1
136,136,1,8,5,1,0,0,1
529,529,2,6,16,1,1,1,1
4958,4958,1,8,5,1,1,1,0
6350,6350,0,7,2,0,0,1,0
7132,7132,1,8,2,1,1,1,1
2864,2864,1,7,3,0,0,0,1
3584,3584,0,7,4,1,0,0,1
2159,2159,0,6,5,1,1,0,0
6772,6772,1,9,2,0,1,0,1
5224,5224,1,7,1,0,1,1,0
1519,1519,0,8,3,0,0,0,1
56,56,0,7,3,1,1,0,1
3941,3941,0,8,3,0,1,1,1
240,240,0,9,2,1,1,1,0
738,738,2,9,3,0,1,1,0
7510,7510,0,6,0,1,1,1,0
4214,4214,1,7,6,1,0,1,1
6425,6425,1,7,1,0,0,0,0
5141,5141,1,8,1,0,0,0,0
2269,2269,0,7,3,0,1,1,0
2764,2764,1,6,3,0,1,1,0
8247,8247,0,7,2,0,1,0,0
2325,2325,0,7,5,0,1,1,0
3145,3145,1,7,3,0,1,1,1
4841,4841,1,6,2,0,0,1,0
3951,3951,0,7,6,0,1,0,1
6459,6459,0,9,4,1,1,1,0
270,270,1,8,3,0,1,1,0
6061,6061,0,8,3,0,0,1,0
634,634,2,6,11,0,1,0,1
2887,2887,0,7,5,0,0,1,1
4498,4498,1,6,6,1,1,0,0
2630,2630,0,6,5,0,0,0,1
3033,3033,0,7,3,0,1,0,1
1327,1327,0,8,3,0,1,1,1
1049,1049,0,8,10,0,1,1,0
7904,7904,0,7,0,1,1,0,0
3690,3690,1,6,3,0,0,1,0
8209,8209,1,8,1,0,1,0,0
2038,2038,1,7,2,1,0,0,1
3467,3467,0,6,4,1,1,0,0
413,413,0,6,4,0,1,0,0
5140,5140,0,9,6,1,0,0,0
3244,3244,0,6,4,0,1,1,1
5306,5306,1,8,3,0,1,0,0
7952,7952,1,8,0,0,1,0,0
2471,2471,0,7,2,1,0,0,0
2613,2613,1,7,4,0,1,1,0
3779,3779,0,8,3,0,0,1,0
654,654,1,7,3,0,0,0,1
4387,4387,1,6,6,1,1,0,1
2022,2022,0,7,4,0,0,1,0
5139,5139,1,9,6,1,1,1,0
4853,4853,0,8,1,1,0,0,1
6636,6636,1,8,3,1,1,0,0
7490,7490,0,9,2,0,1,1,0
7646,7646,0,7,2,0,1,0,0
7824,7824,1,6,1,0,1,1,0
2432,2432,1,6,5,1,0,0,0
3093,3093,1,7,4,1,0,0,1
7146,7146,1,8,0,0,1,1,1
7804,7804,1,8,0,1,1,1,0
5451,5451,0,6,6,1,1,1,0
7005,7005,0,9,1,0,1,0,0
4045,4045,1,7,6,1,1,1,1
3380,3380,1,7,5,0,0,0,0
7334,7334,0,9,1,0,1,1,1
7511,7511,0,7,2,1,1,1,0
234,234,0,7,2,1,0,1,1
1601,1601,1,8,1,1,0,0,1
8203,8203,0,6,1,0,1,0,0
6478,6478,1,8,6,1,0,0,0
4625,4625,1,6,1,1,1,1,0
500,500,1,6,3,1,0,1,0
6374,6374,0,7,5,1,1,1,0
5468,5468,1,9,6,1,0,0,0
6678,6678,1,9,1,1,1,1,1
1760,1760,1,8,4,0,0,1,1
7814,7814,0,8,2,1,1,1,0
421,421,0,7,5,1,1,0,1
4846,4846,0,7,4,1,0,1,0
3496,3496,0,6,4,1,0,1,0
1292,1292,1,7,3,0,1,0,1
3992,3992,1,8,6,0,1,0,0
7396,7396,0,9,0,0,1,0,1
6439,6439,0,6,3,1,0,0,0
3134,3134,0,7,3,0,0,0,1
3522,3522,0,8,5,1,0,0,0
6612,6612,1,8,2,1,1,1,1
1620,1620,1,7,5,0,0,0,0
3236,3236,0,7,2,0,0,0,1
386,386,1,8,5,0,1,1,0
6259,6259,0,8,4,0,1,1,0
4742,4742,0,7,7,0,1,0,1
4672,4672,0,8,1,0,1,1,0
4740,4740,0,7,3,1,0,1,1
8240,8240,0,6,1,1,1,0,0
748,748,2,7,6,0,0,0,0
466,466,0,6,2,0,1,0,0
2726,2726,1,7,2,1,0,1,0
5610,5610,1,8,4,0,1,1,0
382,382,0,8,4,1,0,0,0
852,852,2,9,1,0,1,1,0
2434,2434,1,6,5,0,1,0,1
1466,1466,1,7,9,0,1,0,1
2836,2836,1,7,2,1,0,0,1
2363,2363,1,7,3,0,1,1,0
6327,6327,1,6,5,1,1,0,0
744,744,0,8,1,0,1,1,1
3706,3706,0,7,5,1,1,0,0
5421,5421,1,9,3,1,0,0,0
200,200,0,6,4,1,1,0,1
5984,5984,0,7,5,1,0,0,0
2646,2646,0,7,3,1,0,1,1
4179,4179,0,6,2,0,1,1,0
774,774,1,9,3,0,1,0,1
314,314,0,9,3,0,1,0,0
6123,6123,1,7,2,0,1,0,0
5438,5438,1,6,6,0,1,0,0
7940,7940,1,8,0,1,1,0,0
81,81,0,7,2,0,0,0,0
4022,4022,1,7,1,0,0,0,0
2433,2433,1,7,3,1,0,1,0
3923,3923,0,8,6,1,1,1,0
8107,8107,0,8,0,0,1,1,0
6461,6461,1,8,2,1,0,0,0
3525,3525,0,6,3,0,1,1,0
7841,7841,0,7,0,0,1,1,0
4061,4061,0,7,7,0,1,1,1
3521,3521,1,8,3,1,0,1,0
1099,1099,0,8,8,0,0,1,1
4138,4138,1,6,5,1,1,1,0
1786,1786,1,8,3,1,1,0,1
1343,1343,1,7,8,1,0,1,1
2757,2757,0,7,2,1,1,0,0
4708,4708,0,6,3,1,0,1,0
6652,6652,1,8,3,1,0,0,0
3191,3191,1,7,5,0,1,0,0
6534,6534,0,8,0,1,0,1,1
7677,7677,0,7,0,0,1,1,0
8191,8191,1,6,1,1,1,0,0
4761,4761,0,8,6,1,1,0,0
7191,7191,0,9,2,1,1,1,0
7962,7962,0,7,1,0,1,0,0
498,498,1,8,2,0,0,0,0
4037,4037,1,6,4,1,0,0,1
6161,6161,0,7,2,1,1,0,0
8070,8070,0,6,0,0,1,0,0
3791,3791,0,6,5,0,0,1,0
3518,3518,0,8,2,1,1,0,0
4836,4836,0,6,6,0,1,1,1
2047,2047,0,7,2,0,1,0,1
6169,6169,1,7,3,0,1,0,0
3627,3627,1,8,1,0,0,0,0
7624,7624,0,8,2,1,1,0,0
4142,4142,1,7,5,0,1,1,0
6822,6822,1,8,1,0,1,0,1
2485,2485,0,7,4,0,0,1,0
3,3,0,9,2,1,1,1,1
2468,2468,1,6,5,0,1,1,0
6337,6337,0,6,5,1,1,1,0
6977,6977,0,9,0,1,0,1,1
6254,6254,1,8,5,1,1,0,0
720,720,0,7,14,1,0,0,0
4906,4906,1,7,1,1,1,1,1
3252,3252,0,7,5,1,1,1,0
4511,4511,0,8,7,1,0,0,1
2574,2574,0,6,5,1,0,1,1
4899,4899,0,7,1,1,0,1,1
7666,7666,1,7,2,0,1,0,0
5202,5202,0,7,5,1,0,1,0
594,594,0,9,7,1,0,1,1
2374,2374,0,6,4,0,1,1,1
827,827,2,7,15,1,0,1,1
7988,7988,0,7,2,1,1,0,0
973,973,0,7,13,1,0,1,1
2688,2688,0,6,2,0,1,1,1
3064,3064,0,7,4,1,0,0,1
311,311,1,6,4,0,1,1,1
239,239,0,7,4,0,0,0,0
7176,7176,1,8,0,1,1,1,0
75,75,1,9,5,1,1,0,1
118,118,0,8,4,1,0,1,0
5172,5172,0,9,1,0,0,0,0
7816,7816,0,7,2,1,1,0,0
6181,6181,0,7,3,1,0,1,0
1976,1976,1,7,1,1,1,1,0
6102,6102,0,6,3,0,1,0,0
6650,6650,1,9,2,1,1,1,0
1956,1956,0,8,1,0,1,1,0
4516,4516,0,7,2,1,1,1,1
5538,5538,0,6,6,1,0,1,0
2438,2438,0,7,4,1,1,0,1
6354,6354,0,6,6,1,1,0,0
7417,7417,1,9,1,0,1,1,1
1706,1706,1,8,2,1,0,1,1
1179,1179,1,8,8,1,1,1,1
2942,2942,1,6,2,0,1,1,0
5621,5621,0,7,6,0,0,0,0
2351,2351,0,7,3,1,1,0,1
6073,6073,0,9,6,1,0,0,0
39,39,0,9,5,0,1,1,0
877,877,0,6,2,1,1,1,1
6377,6377,0,8,3,0,1,1,0
4735,4735,0,8,4,0,1,1,1
3432,3432,1,6,2,1,0,1,1
682,682,1,7,14,0,0,0,0
5953,5953,1,9,6,0,0,0,0
2287,2287,0,6,4,0,1,0,0
3776,3776,0,6,2,0,0,0,0
7662,7662,1,8,2,0,1,0,0
7809,7809,1,8,1,1,1,1,0
7659,7659,0,6,2,1,1,0,0
4854,4854,0,7,4,0,1,0,1
7537,7537,0,8,2,0,1,0,0
3219,3219,0,6,2,1,1,1,1
2778,2778,1,6,2,1,1,1,1
6540,6540,1,9,3,0,0,1,0
5981,5981,0,7,1,1,0,1,0
1277,1277,0,6,8,0,1,1,1
4323,4323,1,8,4,0,1,1,1
31,31,1,7,4,1,1,0,1
3912,3912,1,7,1,0,0,0,1
6850,6850,0,8,1,1,1,1,0
4189,4189,0,6,4,0,0,0,1
4629,4629,0,7,1,1,0,1,0
3607,3607,1,8,7,0,1,0,0
1766,1766,0,7,4,1,1,1,1
3213,3213,1,7,3,1,0,0,0
7183,7183,0,9,2,0,1,0,1
6623,6623,1,9,1,0,1,1,1
3381,3381,1,7,4,1,0,0,1
2053,2053,1,6,4,0,1,0,0
4473,4473,0,8,2,0,0,0,1
719,719,0,9,15,1,1,0,0
2125,2125,0,7,3,1,1,1,0
2093,2093,1,6,2,0,0,1,1
6983,6983,1,9,1,1,1,1,1
4857,4857,0,8,3,1,1,1,0
4778,4778,0,6,6,0,0,1,0
2397,2397,0,6,3,0,1,1,0
7534,7534,1,8,0,0,1,1,0
4371,4371,0,6,3,0,0,1,1
4212,4212,0,7,7,1,0,1,1
1230,1230,0,8,2,0,0,1,0
7792,7792,1,6,1,1,1,1,0
6702,6702,1,9,3,1,1,0,0
6710,6710,1,8,1,1,0,1,1
4748,4748,1,8,3,1,1,0,0
879,879,2,6,13,0,1,0,0
3394,3394,1,7,5,0,1,1,0
1263,1263,1,7,2,1,0,0,1
1589,1589,1,7,4,1,1,1,1
4187,4187,0,6,3,1,0,0,1
4087,4087,1,7,2,0,0,0,0
1905,1905,1,8,1,0,1,0,0
3738,3738,1,8,5,1,0,1,1
177,177,0,7,5,1,1,0,0
2076,2076,0,6,4,0,0,0,1
7894,7894,0,8,2,0,1,0,0
2344,2344,1,6,5,1,0,0,1
6969,6969,0,9,0,1,0,1,1
5303,5303,0,7,4,1,1,1,0
1307,1307,0,7,6,0,1,1,1
1253,1253,1,8,1,0,1,1,0
840,840,2,8,6,0,1,0,0
4303,4303,0,6,6,1,1,1,0
6791,6791,0,8,1,1,0,1,1
5092,5092,0,8,1,0,1,0,0
2480,2480,0,7,3,1,1,1,1
3810,3810,1,6,6,1,0,0,0
1974,1974,1,7,2,0,1,1,1
5213,5213,1,9,1,1,1,1,0
452,452,0,7,4,0,0,0,0
451,451,1,8,5,1,0,0,1
7478,7478,1,8,0,0,1,0,0
3251,3251,1,7,4,1,0,0,0
6500,6500,1,7,1,1,1,1,0
892,892,0,7,18,1,1,1,1
4671,4671,1,8,4,1,0,1,0
6385,6385,1,9,3,0,0,0,0
6272,6272,1,7,5,0,1,1,0
477,477,1,9,3,0,0,1,0
3593,3593,1,6,3,1,1,1,0
3842,3842,1,7,1,0,0,1,1
1958,1958,0,8,4,0,0,1,1
3059,3059,1,7,2,1,0,0,1
4591,4591,0,8,2,0,0,1,0
942,942,2,8,18,1,1,0,0
4099,4099,1,8,4,0,0,1,0
4493,4493,0,6,4,1,1,1,1
1185,1185,1,7,6,1,1,1,1
7306,7306,1,9,2,1,1,1,0
4987,4987,0,7,7,0,0,1,0
7019,7019,1,9,0,0,1,1,0
6405,6405,0,9,6,1,1,0,0
4972,4972,1,6,2,0,1,1,0
2140,2140,1,7,4,0,0,0,1
4983,4983,0,8,4,1,1,1,1
3908,3908,1,7,5,1,0,0,1
6157,6157,1,8,2,0,0,1,0
5299,5299,0,7,6,1,1,0,0
2042,2042,1,7,4,1,1,0,0
2922,2922,1,7,4,0,0,1,0
1153,1153,0,7,3,0,0,1,0
2268,2268,0,7,2,1,0,0,1
5186,5186,0,7,4,1,0,0,0
6103,6103,0,8,5,1,1,1,0
4081,4081,1,8,2,1,0,0,0
217,217,0,9,2,1,0,1,1
2175,2175,1,7,2,1,1,0,1
1059,1059,1,7,5,0,0,0,0
5549,5549,0,6,4,0,1,1,0
3149,3149,1,7,4,0,0,0,1
7326,7326,1,9,2,0,1,1,1
6247,6247,0,9,4,1,1,0,0
5768,5768,1,9,1,0,0,1,0
5127,5127,0,9,3,0,1,0,0
2633,2633,0,6,4,1,0,1,0
4703,4703,1,8,2,1,1,1,1
3263,3263,1,7,3,1,0,0,1
7450,7450,0,8,1,1,1,0,1
5285,5285,0,8,5,0,1,1,0
4388,4388,0,7,5,1,1,1,1
1645,1645,0,7,3,1,0,0,0
1690,1690,0,8,3,1,1,0,0
4041,4041,0,6,3,1,1,0,1
5246,5246,1,8,2,1,0,1,0
2730,2730,0,6,4,1,1,1,1
3039,3039,0,7,2,0,0,0,0
3746,3746,1,7,5,0,1,1,0
3587,3587,1,7,6,0,0,0,1
6346,6346,1,6,5,0,0,1,0
4779,4779,0,7,1,1,1,0,0
1539,1539,0,7,4,1,1,1,0
3434,3434,1,6,4,0,1,1,0
3935,3935,0,7,4,1,1,0,1
1167,1167,1,7,3,1,0,1,1
1446,1446,1,6,6,1,1,1,0
2521,2521,0,6,2,0,0,0,1
5575,5575,1,7,4,0,0,1,0
1116,1116,0,7,6,0,1,1,1
2754,2754,1,6,2,1,1,0,1
1970,1970,0,8,1,0,0,1,1
962,962,2,6,4,1,0,1,1
4311,4311,1,7,7,0,0,0,1
1232,1232,0,8,10,0,0,1,0
8169,8169,0,8,0,1,1,1,0
1323,1323,1,8,10,1,1,1,0
4659,4659,0,6,1,0,1,0,1
2345,2345,1,7,3,1,0,1,1
863,863,2,8,15,0,1,1,0
6891,6891,0,8,1,1,1,1,1
8215,8215,0,7,2,0,1,1,0
7243,7243,0,9,0,1,1,1,1
6279,6279,1,6,1,1,1,1,0
8158,8158,0,8,2,1,1,0,0
3701,3701,1,7,6,0,1,0,0
678,678,2,6,1,0,0,1,1
6182,6182,1,6,1,0,1,1,0
5996,5996,0,8,6,1,1,1,0
1224,1224,0,8,8,0,0,0,1
5056,5056,1,9,2,0,0,1,0
6995,6995,1,9,2,0,0,0,0
1243,1243,1,6,7,1,1,0,0
6060,6060,1,6,6,1,0,1,0
8281,8281,1,6,2,0,1,1,0
1491,1491,0,6,7,1,0,1,1
1298,1298,1,7,9,1,0,0,1
6711,6711,0,8,0,0,0,0,0
4060,4060,0,8,4,1,0,1,0
5616,5616,1,6,4,0,0,0,0
4856,4856,0,7,1,1,0,0,0
8235,8235,1,6,2,1,1,0,0
248,248,1,9,3,0,0,1,0
6162,6162,1,7,4,1,0,0,0
3128,3128,0,6,4,1,0,1,1
3029,3029,1,6,4,1,0,1,1
2087,2087,1,7,4,1,0,0,0
5566,5566,1,7,6,0,1,0,0
1878,1878,0,8,4,1,1,1,1
766,766,2,8,0,1,0,0,0
6266,6266,0,6,1,1,0,1,0
1311,1311,0,6,6,0,0,0,1
5684,5684,0,6,1,1,0,0,0
4128,4128,1,6,5,1,0,1,1
3647,3647,0,6,3,1,1,0,0
2628,2628,0,7,3,0,0,1,1
5541,5541,0,9,1,1,0,0,0
1689,1689,1,8,5,0,0,0,0
2889,2889,0,6,2,1,0,0,0
5509,5509,1,6,6,1,1,0,0
6809,6809,0,8,2,0,1,0,1
3959,3959,1,6,2,1,0,1,1
2275,2275,0,7,4,0,1,1,0
2347,2347,1,7,3,0,0,1,1
6188,6188,0,6,2,1,1,1,0
4150,4150,0,7,3,0,0,0,1
6028,6028,0,8,4,1,0,0,0
4584,4584,1,7,3,1,1,0,1
6144,6144,1,6,1,1,0,0,0
3863,3863,1,6,5,1,1,1,1
6604,6604,1,8,3,0,1,1,1
1733,1733,0,8,5,0,0,1,0
5223,5223,0,8,4,1,1,0,0
5746,5746,1,7,5,1,0,1,0
7314,7314,0,8,0,1,1,0,0
3869,3869,0,8,7,0,1,0,1
7410,7410,1,9,0,1,1,1,0
2072,2072,0,6,5,1,0,0,1
5000,5000,0,7,7,1,0,0,1
1237,1237,0,7,9,1,1,1,1
3745,3745,1,8,5,1,1,1,0
2401,2401,0,6,4,1,0,0,1
52,52,1,9,2,0,1,0,0
5036,5036,1,8,5,1,0,1,0
4641,4641,0,8,7,1,1,0,0
7998,7998,0,7,2,0,1,0,0
5165,5165,1,7,5,0,0,1,0
6138,6138,1,9,5,0,1,0,0
2021,2021,0,7,5,1,0,1,0
7496,7496,1,8,1,1,1,1,1
7805,7805,0,7,0,1,1,1,0
6458,6458,0,8,3,1,0,1,0
2418,2418,1,6,3,0,0,1,1
3015,3015,0,6,4,0,1,1,0
7221,7221,0,9,2,0,1,0,0
5851,5851,1,9,4,0,0,0,0
7102,7102,0,9,0,1,1,0,1
7124,7124,0,8,2,0,1,0,0
7938,7938,1,8,0,0,1,1,0
3485,3485,1,6,2,0,1,1,0
2350,2350,1,6,5,1,1,0,1
1487,1487,1,7,9,1,0,0,0
3828,3828,0,7,4,1,0,1,1
971,971,1,6,5,0,1,1,0
4104,4104,1,7,5,1,1,1,0
3043,3043,0,6,2,0,1,0,0
2899,2899,1,7,5,0,0,0,0
7572,7572,0,7,0,1,1,0,0
6863,6863,0,9,2,1,0,0,1
6226,6226,0,8,1,1,0,1,0
1555,1555,0,8,5,1,0,1,1
6308,6308,1,8,3,0,1,1,0
2293,2293,1,6,3,0,0,0,1
7829,7829,1,7,1,1,1,1,0
5779,5779,0,7,6,1,0,1,0
3564,3564,0,7,5,1,0,0,1
4806,4806,0,8,3,1,0,0,1
2414,2414,0,7,2,1,1,0,1
4679,4679,1,7,3,1,0,0,0
6837,6837,0,8,1,0,1,1,1
4391,4391,0,6,3,0,0,1,1
5585,5585,1,9,2,1,0,1,0
6371,6371,1,6,4,1,1,1,0
1989,1989,1,8,3,0,1,0,1
3887,3887,1,6,1,1,1,0,0
1702,1702,0,7,3,1,0,0,1
4909,4909,0,7,1,1,0,0,0
1840,1840,1,7,3,1,1,1,0
3217,3217,0,7,2,0,1,0,1
1015,1015,0,7,2,1,0,1,0
7524,7524,1,7,1,1,1,0,0
2826,2826,0,7,4,0,1,0,0
6620,6620,1,9,3,0,1,1,1
5863,5863,0,9,6,0,1,0,0
2322,2322,0,6,3,0,0,1,0
7963,7963,1,7,0,0,1,1,0
3553,3553,0,6,6,0,1,1,0
1137,1137,0,8,9,0,0,1,1
23,23,1,6,3,0,1,0,0
7239,7239,1,9,1,1,1,1,1
7784,7784,0,7,2,0,1,1,0
4144,4144,1,7,2,0,0,0,1
4441,4441,0,6,3,0,1,0,1
2059,2059,0,6,5,0,1,0,0
7559,7559,0,8,2,0,1,1,0
7901,7901,1,6,1,0,1,1,0
2530,2530,1,7,2,1,0,1,0
2425,2425,0,6,5,1,0,1,0
5859,5859,0,6,4,0,1,1,0
3410,3410,1,6,2,1,1,0,1
7551,7551,1,6,2,0,1,0,0
1964,1964,0,7,3,0,0,0,0
1934,1934,1,7,5,0,0,1,0
3964,3964,0,8,3,1,1,1,0
6380,6380,0,7,3,0,0,0,0
7730,7730,0,8,1,0,1,1,0
5167,5167,0,9,5,1,1,0,0
6836,6836,0,9,0,1,0,0,1
4540,4540,0,8,4,0,0,0,0
791,791,0,8,16,0,0,0,0
1,1,0,6,1,1,1,0,0
3232,3232,0,6,4,1,1,0,1
7831,7831,0,7,2,0,1,0,0
274,274,1,6,2,1,0,0,0
1174,1174,1,8,10,0,1,1,0
8054,8054,0,8,2,0,1,0,0
6797,6797,1,9,0,0,0,1,1
6151,6151,0,7,6,0,0,1,0
4161,4161,1,8,2,1,0,1,1
6251,6251,1,8,2,0,1,1,0
6193,6193,0,7,3,1,1,1,0
4952,4952,0,6,1,1,1,1,0
970,970,0,7,10,1,0,1,0
7840,7840,0,6,2,1,1,1,0
209,209,1,8,5,1,1,0,1
558,558,0,8,6,0,1,1,1
735,735,0,8,12,1,0,0,0
4992,4992,0,7,7,0,1,0,1
4077,4077,1,8,3,1,1,0,1
991,991,2,6,7,0,1,0,0
666,666,2,9,17,1,1,1,0
730,730,2,7,14,0,0,1,1
5338,5338,0,7,3,1,1,0,0
1077,1077,0,6,4,0,0,1,0
6175,6175,0,8,3,1,1,1,0
7401,7401,1,9,1,0,1,1,1
102,102,1,8,4,1,1,1,1
490,490,1,9,3,0,1,0,1
6391,6391,1,9,3,0,0,1,0
6782,6782,0,9,1,1,1,0,0
2301,2301,0,6,5,0,0,0,1
8212,8212,1,7,0,1,1,1,0
4691,4691,1,7,7,1,1,1,0
2990,2990,0,7,4,0,0,0,0
3871,3871,1,7,4,1,1,1,1
16,16,0,6,5,0,0,1,1
1884,1884,1,8,2,0,0,1,1
1157,1157,0,8,10,0,1,0,0
3583,3583,1,8,1,1,1,0,1
3749,3749,0,7,7,0,0,0,1
8103,8103,1,6,1,0,1,1,0
6075,6075,0,9,4,1,0,0,0
6673,6673,1,8,1,1,1,1,1
2720,2720,1,7,3,1,1,0,1
8112,8112,0,6,2,0,1,0,0
1390,1390,0,7,6,0,1,1,0
7012,7012,1,9,2,0,1,0,0
5112,5112,0,7,2,1,1,0,0
5243,5243,1,6,6,0,1,1,0
1639,1639,0,8,5,0,0,0,0
4689,4689,1,6,1,0,1,0,1
4023,4023,1,6,5,0,1,1,1
3984,3984,0,6,6,0,0,1,1
3243,3243,0,7,5,0,0,1,1
874,874,2,8,19,0,0,0,1
6892,6892,0,9,3,0,1,1,0
1514,1514,0,7,2,1,1,1,1
6794,6794,1,8,3,1,0,0,0
1353,1353,0,6,1,0,0,1,1
8251,8251,1,6,2,0,1,0,0
1705,1705,1,8,4,0,0,1,1
1828,1828,0,7,2,1,1,1,0
2337,2337,0,6,2,1,0,1,1
7636,7636,0,6,1,0,1,1,0
4624,4624,0,8,4,1,0,0,1
2075,2075,1,6,2,0,1,1,1
2430,2430,0,6,2,0,0,1,1
6434,6434,0,8,5,0,1,1,0
5788,5788,1,6,4,1,1,1,0
3635,3635,0,8,7,1,1,1,1
7034,7034,1,8,2,1,1,0,0
6877,6877,0,9,0,0,0,0,1
2776,2776,0,6,3,0,0,0,0
2801,2801,1,7,5,0,1,1,0
7100,7100,1,9,2,1,1,0,1
5962,5962,1,7,4,0,0,0,0
5914,5914,0,7,3,1,1,1,0
7493,7493,1,9,0,1,1,1,0
837,837,1,8,6,0,1,0,1
6539,6539,0,8,1,0,0,1,1
43,43,1,6,4,1,1,1,1
5620,5620,0,7,6,1,0,1,0
7557,7557,1,7,1,0,1,1,0
2031,2031,0,7,3,1,1,0,0
6479,6479,1,9,2,0,1,0,0
7441,7441,1,8,2,0,1,0,1
